Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Function,"gen_cbinding(int *,const struct cfunction *,int,block)",compile-pre.c,8,0,0,8,2,0,2,2,2,1,0,0,1,0,0
Function,"gen_collect(int *,block)",compile-pre.c,4,0,0,9,2,0,2,2,2,1,1,0,1,0,0
Function,"gen_cond(int *,block,block,block)",compile-pre.c,7,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_condbranch(int *,block,block)",compile-pre.c,7,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_const_array(int *,block)",compile-pre.c,10,0,0,8,14,1,8,8,18,6,10,10,3,9,0
Function,"gen_const_global(int *,jv,const char *)",compile-pre.c,5,0,0,9,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_const_object(int *,block)",compile-pre.c,8,0,0,9,74,2,9,9,20,8,13,13,2,12,0
Function,"gen_const(int *,jv)",compile-pre.c,18,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Static Function,"gen_definedor_assign(int *,block,block)",parser-pre.c,4,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_definedor(int *,block,block)",compile-pre.c,5,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_destructure_alt(int *,block)",compile-pre.c,6,0,0,5,3,0,3,3,3,1,0,0,2,0,0
Function,"gen_destructure(int *,block,block,block)",compile-pre.c,8,0,0,9,4,1,3,3,5,1,1,0,1,0,0
Function,"gen_dictpair(int *,block,block)",compile-pre.c,4,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_foreach(int *,block,block,block,block,block)",compile-pre.c,7,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_format(int *,block,jv)",parser-pre.c,4,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_function(int *,const char *,block,block)",compile-pre.c,12,0,0,12,3,0,3,3,3,1,0,0,2,0,0
Function,"gen_import_meta(int *,block,block)",compile-pre.c,8,0,0,10,1,0,3,3,5,1,0,0,0,0,0
Function,"gen_import(int *,const char *,const char *,int)",compile-pre.c,5,0,0,10,2,0,3,3,3,1,0,0,1,0,0
Static Function,"gen_index_opt(int *,block,block)",parser-pre.c,4,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_index(int *,block,block)",parser-pre.c,4,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_label(int *,const char *,block)",compile-pre.c,4,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_lambda(int *,block)",compile-pre.c,9,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_location(int *,location,struct locfile *,block)",compile-pre.c,11,0,0,4,3,0,3,3,4,1,0,0,2,0,0
Function,"gen_module(int *,block)",compile-pre.c,5,0,0,11,2,0,2,2,2,1,0,0,1,0,0
Function,gen_noop(int *),compile-pre.c,21,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_object_matcher(int *,block,block)",compile-pre.c,4,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_op_bound(int *,opcode,block)",compile-pre.c,13,0,0,6,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_pushk_under(int *,jv)",compile-pre.c,4,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_simple(int *,opcode)",compile-pre.c,28,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_target(int *,opcode,block)",compile-pre.c,13,0,0,7,1,0,3,3,3,1,0,0,0,0,0
Function,"gen_op_targetlater(int *,opcode)",compile-pre.c,5,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_unbound(int *,opcode,const char *)",compile-pre.c,14,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_var_fresh(int *,opcode,const char *)",compile-pre.c,11,0,0,6,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_or(int *,block,block)",compile-pre.c,4,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_param_regular(int *,const char *)",compile-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_param(int *,const char *)",compile-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_reduce(int *,block,block,block,block)",compile-pre.c,6,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_slice_index(int *,block,block,block,opcode)",parser-pre.c,6,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_subexp(int *,block)",compile-pre.c,15,0,0,8,3,0,3,3,4,3,2,2,1,2,0
Function,"gen_try_handler(int *,block)",compile-pre.c,3,0,0,11,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_try(int *,block,block)",compile-pre.c,7,0,0,4,2,0,2,2,3,1,0,0,1,0,0
Static Function,"gen_update(int *,block,block,int)",parser-pre.c,5,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_var_binding(int *,block,const char *,block)",compile-pre.c,5,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_wildvar_binding(int *,block,const char *,block)",compile-pre.c,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,get_home(int *),util-pre.c,2,0,0,6,3,0,3,3,3,1,2,0,2,0,0
Static Function,"getlevel(int *,struct bytecode *,int)",bytecode-pre.c,4,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"hi0bits(int *,struct dtoa_context *,ULong)",jv_dtoa-pre.c,4,0,0,1,48,2,7,7,7,3,2,2,2,2,0
Static Function,"i2b(int *,struct dtoa_context *,int)",jv_dtoa-pre.c,7,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"imax(int,int)",jv-pre.c,3,0,0,1,2,0,2,2,2,1,1,0,1,0,0
Static Function,"inst_block(int *,inst *)",compile-pre.c,22,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"inst_free(int *,struct inst *)",compile-pre.c,13,0,0,5,4,1,3,3,3,1,0,0,1,0,0
Static Function,"inst_is_binder(int *,inst *,int)",compile-pre.c,5,0,0,2,1,0,1,1,2,1,0,0,0,0,0
Static Function,"inst_join(int *,inst *,inst *)",compile-pre.c,5,0,0,5,1,0,4,4,5,1,0,0,0,0,0
Static Function,"inst_new(int *,opcode)",compile-pre.c,15,0,0,15,1,0,1,1,1,1,0,0,0,0,0
Function,"inst_set_target(int *,block,block)",compile-pre.c,9,0,0,6,1,0,4,4,4,1,0,0,0,0,0
Static Function,"isoption(int *,const char *,char,const char *,size_t *)",main-pre.c,4,0,0,4,12,1,7,7,9,6,5,5,1,5,0
Static Function,"isoptish(int *,const char *)",main-pre.c,2,0,0,2,1,0,1,1,3,1,0,0,0,0,0
Function,"jq_compile_args(int *,jq_state *,const char *,jv)",execute-pre.c,9,0,0,19,24,1,8,8,9,1,1,0,2,0,0
Function,"jq_compile(int *,jq_state *,const char *)",execute-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_dump_disassembly(int *,jq_state *,int)",execute-pre.c,6,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_format_error(int *,jv)",execute-pre.c,4,0,0,11,12,1,8,8,10,7,8,8,2,8,0
Function,"jq_get_attr(int *,jq_state *,jv)",execute-pre.c,6,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_debug_cb(int *,jq_state *,jq_msg_cb *,void **)",execute-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_error_cb(int *,jq_state *,jq_msg_cb *,void **)",execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_error_message(int *,jq_state *)",execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_exit_code(int *,jq_state *)",execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_input_cb(int *,jq_state *,jq_input_cb *,void **)",execute-pre.c,7,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_jq_origin(int *,jq_state *)",execute-pre.c,6,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_lib_dirs(int *,jq_state *)",execute-pre.c,5,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_prog_origin(int *,jq_state *)",execute-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_halt(int *,jq_state *,jv,jv)",execute-pre.c,6,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jq_halted(int *,jq_state *)",execute-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_init(int *),execute-pre.c,5,0,0,20,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_next(int *,jq_state *)",execute-pre.c,25,0,0,61,11331,4,107,60,114,63,931,922,5,919,0
Function,"jq_parse_library(int *,struct locfile *,block *)",parser-pre.c,7,0,0,6,3,0,4,4,4,3,2,2,1,2,0
Function,"jq_parse(int *,struct locfile *,block *)",parser-pre.c,8,0,0,9,2,0,2,2,2,1,0,0,1,0,0
Function,"jq_realpath(int *,jv)",util-pre.c,3,0,0,8,4,1,3,3,3,1,1,0,1,0,0
Function,"jq_report_error(int *,jq_state *,jv)",execute-pre.c,9,0,0,2,1,0,2,2,2,1,0,0,0,0,0
Static Function,"jq_reset(int *,jq_state *)",execute-pre.c,14,0,0,12,4,1,6,6,6,1,0,0,1,0,1
Function,"jq_set_attr(int *,jq_state *,jv,jv)",execute-pre.c,7,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_attrs(int *,jq_state *,jv)",execute-pre.c,3,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jq_set_colors(int *,const char *)",jv_print-pre.c,5,0,0,9,19,1,8,8,9,5,7,7,2,7,0
Function,"jq_set_debug_cb(int *,jq_state *,jq_msg_cb,void *)",execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_error_cb(int *,jq_state *,jq_msg_cb,void *)",execute-pre.c,4,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_set_input_cb(int *,jq_state *,jq_input_cb,void *)",execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_nomem_handler(int *,jq_state *,void (*)(int *, void *),void *)",execute-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_start(int *,jq_state *,jv,int)",execute-pre.c,10,0,0,11,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_teardown(int *,jq_state **)",execute-pre.c,6,0,0,6,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_testsuite(int *,jv,int,int,char *[])",jq_test-pre.c,7,0,0,6,3,0,3,3,3,3,2,2,2,2,0
Function,"jq_util_input_add_input(int *,jq_util_input_state *,const char *)",util-pre.c,6,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_util_input_errors(int *,jq_util_input_state *)",util-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_util_input_free(int *,jq_util_input_state **)",util-pre.c,8,0,0,6,5,1,4,4,4,1,1,0,1,0,1
Function,"jq_util_input_get_current_filename(int *,jq_state *)",util-pre.c,4,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_util_input_get_current_line(int *,jq_state *)",util-pre.c,4,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_util_input_get_position(int *,jq_state *)",util-pre.c,5,0,0,8,3,0,4,4,4,3,2,2,1,2,0
Function,"jq_util_input_init(int *,jq_util_msg_cb,void *)",util-pre.c,4,0,0,16,2,0,2,2,2,1,0,0,1,0,0
Function,"jq_util_input_next_input_cb(int *,jq_state *,void *)",util-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_util_input_next_input(int *,jq_util_input_state *)",util-pre.c,8,0,0,18,56,2,15,15,19,10,22,22,4,22,0
Static Function,"jq_util_input_read_more(int *,jq_util_input_state *)",util-pre.c,15,0,0,27,364900,6,28,28,53,1,6,0,5,0,1
Function,"jq_util_input_set_parser(int *,jq_util_input_state *,jv_parser *,int)",util-pre.c,6,0,0,8,3,0,4,4,5,1,2,0,1,0,0
Function,"jq_yy_create_buffer(int *,FILE *,int,yyscan_t)",lexer-pre.c,8,0,0,7,3,0,3,3,3,3,2,2,1,2,0
Function,"jq_yy_delete_buffer(int *,YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,10,0,0,2,5,1,5,5,5,1,1,0,1,0,0
Function,"jq_yy_flush_buffer(int *,YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,7,0,0,6,3,0,4,4,4,1,1,0,1,0,0
Static Function,"jq_yy_init_buffer(int *,YY_BUFFER_STATE,FILE *,yyscan_t)",lexer-pre.c,8,0,0,9,2,0,4,4,4,1,0,0,1,0,0
Static Function,"jq_yy_load_buffer_state(int *,yyscan_t)",lexer-pre.c,13,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yy_scan_buffer(int *,char *,yy_size_t,yyscan_t)",lexer-pre.c,6,0,0,14,3,0,3,3,5,3,2,2,1,2,0
Function,"jq_yy_scan_bytes(int *,const char *,yy_size_t,yyscan_t)",lexer-pre.c,6,0,0,5,5,1,4,4,4,3,2,2,1,2,0
Function,"jq_yy_scan_string(int *,const char *,yyscan_t)",lexer-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yy_switch_to_buffer(int *,YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,9,0,0,7,3,0,5,5,5,1,1,0,1,0,0
Function,"jq_yyalloc(int *,size_t,void *)",lexer-pre.c,8,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jq_yyensure_buffer_stack(int *,yyscan_t)",lexer-pre.c,9,0,0,7,5,1,5,5,5,5,5,5,2,5,0
Function,"jq_yyfree(int *,void *,void *)",lexer-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_column(int *,yyscan_t)",lexer-pre.c,4,0,0,1,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyget_debug(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_extra(int *,yyscan_t)",lexer-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_in(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_leng(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_lineno(int *,yyscan_t)",lexer-pre.c,4,0,0,1,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyget_lloc(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_lval(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_out(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyget_text(int *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yylex_destroy(int *,yyscan_t)",lexer-pre.c,6,0,0,7,2,0,4,4,4,1,0,0,1,0,0
Function,"jq_yylex_init_extra(int *,int,yyscan_t *)",lexer-pre.c,4,0,0,7,3,0,3,3,3,3,2,2,1,2,0
Function,"jq_yylex_init(int *,yyscan_t *)",lexer-pre.c,2,0,0,6,3,0,3,3,3,3,2,2,1,2,0
Function,"jq_yylex(int *,YYSTYPE *,location *,yyscan_t)",lexer-pre.c,34,0,0,43,14093,4,129,70,129,61,1816,1816,6,1816,0
Function,"jq_yypop_buffer_state(int *,yyscan_t)",lexer-pre.c,5,0,0,5,5,1,7,7,7,1,1,0,1,0,0
Function,"jq_yypush_buffer_state(int *,YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,8,0,0,8,5,1,6,6,6,1,1,0,1,0,0
Function,"jq_yyrealloc(int *,void *,size_t,void *)",lexer-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyrestart(int *,FILE *,yyscan_t)",lexer-pre.c,8,0,0,5,2,0,4,4,4,1,0,0,1,0,0
Function,"jq_yyset_column(int *,int,yyscan_t)",lexer-pre.c,5,0,0,3,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyset_debug(int *,int,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_extra(int *,int,yyscan_t)",lexer-pre.c,4,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_in(int *,FILE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_lineno(int *,int,yyscan_t)",lexer-pre.c,5,0,0,3,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyset_lloc(int *,location *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_lval(int *,YYSTYPE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_out(int *,FILE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_append(jv,jv)",jv-pre.c,38,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_concat(int *,jv,jv)",jv-pre.c,5,0,0,8,3,0,6,6,6,1,0,0,2,0,0
Function,"jv_array_contains(int *,jv,jv)",jv-pre.c,4,0,0,6,10,1,9,9,9,7,4,4,5,4,0
Function,"jv_array_get(jv,int)",jv-pre.c,35,0,0,7,2,0,3,3,3,1,1,0,1,0,0
Function,"jv_array_indexes(int *,jv,jv)",jv-pre.c,4,0,0,9,12,1,10,10,14,1,1,0,5,0,0
Function,jv_array_length(jv),jv-pre.c,41,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_array_set(jv,int,jv)",jv-pre.c,11,0,0,8,4,1,4,4,4,1,1,0,1,0,0
Function,jv_array_sized(int),jv-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_slice(int *,jv,int,int)",jv-pre.c,14,0,0,4,1,0,2,2,2,1,0,0,0,0,0
Function,jv_array(),jv-pre.c,38,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_basename(int *,jv)",linker-pre.c,3,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,"jv_bool(int *,int)",jv-pre.c,8,0,0,1,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_cmp(jv,jv)",jv_aux-pre.c,5,0,0,13,17,1,21,15,23,13,19,18,5,15,0
Function,"jv_contains(int *,jv,jv)",jv-pre.c,6,0,0,9,5,1,5,5,5,1,4,0,1,0,0
Function,jv_copy(jv),jv-pre.c,115,0,0,3,2,0,2,2,6,1,0,0,1,0,0
Function,"jv_delpaths(int *,jv,jv)",jv_aux-pre.c,4,0,0,13,11,1,8,8,8,7,8,8,3,8,0
Static Function,"jv_dels(int *,jv,jv)",jv_aux-pre.c,4,0,0,17,1070,3,29,29,32,18,27,27,5,25,0
Function,"jv_dump_string_trunc(int *,jv,char *,size_t)",jv_print-pre.c,8,0,0,7,2,0,2,2,3,1,0,0,1,0,0
Function,"jv_dump_string(int *,jv,int)",jv_print-pre.c,11,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_dump_term(int *,struct dtoa_context *,jv,int,int,FILE *,jv *)",jv_print-pre.c,11,0,0,24,395648,6,53,46,54,19,48,43,6,41,1
Function,"jv_dump(int *,jv,int)",jv_print-pre.c,8,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_dumpf(int *,jv,FILE *,int)",jv_print-pre.c,9,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_equal(int *,jv,jv)",jv-pre.c,19,0,0,7,7,1,7,5,9,1,9,0,2,0,0
Function,jv_false(int *),jv-pre.c,15,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jv_free(jv),jv-pre.c,216,0,0,5,5,1,5,5,5,1,3,0,1,0,0
Function,jv_get_kind(jv),jv-pre.c,233,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_get_refcnt(int *,jv)",jv-pre.c,8,0,0,2,2,0,4,2,4,1,1,0,1,0,0
Function,"jv_get(int *,jv,jv)",jv_aux-pre.c,7,0,0,20,15,1,14,14,23,1,10,0,3,0,0
Function,"jv_getpath(int *,jv,jv)",jv_aux-pre.c,4,0,0,11,4,1,4,4,4,4,3,3,1,3,0
Function,"jv_group(int *,jv,jv)",jv_aux-pre.c,6,0,0,11,4,1,7,7,7,1,1,0,3,0,0
Function,"jv_has(int *,jv,jv)",jv_aux-pre.c,4,0,0,13,4,1,6,6,8,1,3,0,1,0,0
Function,"jv_identical(int *,jv,jv)",jv-pre.c,10,0,0,4,4,1,6,3,8,1,4,0,2,0,0
Function,"jv_invalid_get_msg(int *,jv)",jv-pre.c,17,0,0,6,2,0,3,3,3,1,1,0,1,0,0
Function,"jv_invalid_has_msg(int *,jv)",jv-pre.c,11,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,jv_invalid_with_msg(jv),jv-pre.c,38,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,jv_invalid(),jv-pre.c,25,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_is_integer(int *,jv)",jv-pre.c,2,0,0,3,3,0,3,3,5,3,2,2,1,2,0
Static Function,"jv_is_valid(int *,jv)",linker-pre.c,7,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_dtoa-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_print-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",parser-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_alloc-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",main-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",compile-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_parse-pre.c,9,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",lexer-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",util-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",locfile-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",execute-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_aux-pre.c,8,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",builtin-pre.c,5,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",bytecode-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jq_test-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_is_valid(int *,jv)",jv_file-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_keys_unsorted(int *,jv)",jv_aux-pre.c,3,0,0,13,4,1,5,5,5,1,1,0,2,0,0
Function,jv_keys(jv),jv_aux-pre.c,5,0,0,21,9,1,9,9,10,3,2,2,3,2,0
Function,"jv_kind_name(int *,jv_kind)",jv-pre.c,11,0,0,2,9,1,10,3,11,1,36,0,1,0,0
Function,"jv_load_file(int *,const char *,int)",jv_file-pre.c,8,0,0,26,171,2,13,13,19,9,10,10,3,9,0
Function,"jv_mem_alloc_unguarded(int *,size_t)",jv_alloc-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_mem_alloc(size_t),jv_alloc-pre.c,17,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,"jv_mem_calloc_unguarded(int *,size_t,size_t)",jv_alloc-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_mem_calloc(size_t,size_t)",jv_alloc-pre.c,8,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,jv_mem_free(void *),jv_alloc-pre.c,22,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",linker-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv_dtoa-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv_print-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",parser-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv_alloc-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",main-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",compile-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv_parse-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",lexer-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",util-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",locfile-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",execute-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",jv_aux-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",builtin-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(int *,void *,size_t)",bytecode-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Function,"jv_mem_realloc(int *,void *,size_t)",jv_alloc-pre.c,8,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,"jv_mem_strdup_unguarded(int *,const char *)",jv_alloc-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_mem_strdup(int *,const char *)",jv_alloc-pre.c,2,0,0,3,2,0,2,2,2,1,0,0,1,0,0
