Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Function,"gen_foreach(block,block,block,block,block)",compile-pre.c,6,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_format(block,jv)",parser-pre.c,3,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_function(const char *,block,block)",compile-pre.c,11,0,0,12,3,0,3,3,3,1,0,0,2,0,0
Function,"gen_import_meta(block,block)",compile-pre.c,7,0,0,10,1,0,3,3,5,1,0,0,0,0,0
Function,"gen_import(const char *,const char *,int)",compile-pre.c,4,0,0,10,2,0,3,3,3,1,0,0,1,0,0
Static Function,"gen_index_opt(block,block)",parser-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_index(block,block)",parser-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_label(const char *,block)",compile-pre.c,3,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,gen_lambda(block),compile-pre.c,8,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_location(location,struct locfile *,block)",compile-pre.c,10,0,0,4,3,0,3,3,4,1,0,0,2,0,0
Function,gen_module(block),compile-pre.c,4,0,0,11,2,0,2,2,2,1,0,0,1,0,0
Function,gen_noop(),compile-pre.c,21,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_object_matcher(block,block)",compile-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_op_bound(opcode,block)",compile-pre.c,12,0,0,6,1,0,2,2,2,1,0,0,0,0,0
Function,gen_op_pushk_under(jv),compile-pre.c,3,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,gen_op_simple(opcode),compile-pre.c,27,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_target(opcode,block)",compile-pre.c,12,0,0,7,1,0,3,3,3,1,0,0,0,0,0
Function,gen_op_targetlater(opcode),compile-pre.c,4,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_unbound(opcode,const char *)",compile-pre.c,13,0,0,7,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_op_var_fresh(opcode,const char *)",compile-pre.c,10,0,0,6,1,0,2,2,2,1,0,0,0,0,0
Function,"gen_or(block,block)",compile-pre.c,3,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,gen_param_regular(const char *),compile-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,gen_param(const char *),compile-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_reduce(block,block,block,block)",compile-pre.c,5,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_slice_index(block,block,block,opcode)",parser-pre.c,5,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,gen_subexp(block),compile-pre.c,14,0,0,8,3,0,3,3,4,3,2,2,1,2,0
Function,gen_try_handler(block),compile-pre.c,2,0,0,11,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_try(block,block)",compile-pre.c,6,0,0,4,2,0,2,2,3,1,0,0,1,0,0
Static Function,"gen_update(block,block,int)",parser-pre.c,4,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"gen_var_binding(block,const char *,block)",compile-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"gen_wildvar_binding(block,const char *,block)",compile-pre.c,4,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,get_home(),util-pre.c,2,0,0,6,3,0,3,3,3,1,2,0,2,0,0
Static Function,"getlevel(struct bytecode *,int)",bytecode-pre.c,4,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"hi0bits(struct dtoa_context *,ULong)",jv_dtoa-pre.c,4,0,0,1,48,2,7,7,7,3,2,2,2,2,0
Static Function,"i2b(struct dtoa_context *,int)",jv_dtoa-pre.c,6,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"imax(int,int)",jv-pre.c,3,0,0,1,2,0,2,2,2,1,1,0,1,0,0
Static Function,inst_block(inst *),compile-pre.c,22,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,inst_free(struct inst *),compile-pre.c,12,0,0,5,4,1,3,3,3,1,0,0,1,0,0
Static Function,"inst_is_binder(inst *,int)",compile-pre.c,4,0,0,2,1,0,1,1,2,1,0,0,0,0,0
Static Function,"inst_join(inst *,inst *)",compile-pre.c,5,0,0,5,1,0,4,4,5,1,0,0,0,0,0
Static Function,inst_new(opcode),compile-pre.c,14,0,0,15,1,0,1,1,1,1,0,0,0,0,0
Function,"inst_set_target(block,block)",compile-pre.c,8,0,0,6,1,0,4,4,4,1,0,0,0,0,0
Static Function,"isoption(const char *,char,const char *,size_t *)",main-pre.c,4,0,0,4,12,1,7,7,9,6,5,5,1,5,0
Static Function,isoptish(const char *),main-pre.c,2,0,0,2,1,0,1,1,3,1,0,0,0,0,0
Function,"jq_compile_args(jq_state *,const char *,jv)",execute-pre.c,8,0,0,19,24,1,8,8,9,1,1,0,2,0,0
Function,"jq_compile(jq_state *,const char *)",execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_dump_disassembly(jq_state *,int)",execute-pre.c,5,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_format_error(jv),execute-pre.c,3,0,0,11,12,1,8,8,10,7,8,8,2,8,0
Function,"jq_get_attr(jq_state *,jv)",execute-pre.c,6,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_debug_cb(jq_state *,jq_msg_cb *,void **)",execute-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_error_cb(jq_state *,jq_msg_cb *,void **)",execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jq_get_error_message(jq_state *),execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jq_get_exit_code(jq_state *),execute-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_get_input_cb(jq_state *,jq_input_cb *,void **)",execute-pre.c,7,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jq_get_jq_origin(jq_state *),execute-pre.c,5,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,jq_get_lib_dirs(jq_state *),execute-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,jq_get_prog_origin(jq_state *),execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_halt(jq_state *,jv,jv)",execute-pre.c,6,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,jq_halted(jq_state *),execute-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_init(),execute-pre.c,4,0,0,20,2,0,2,2,2,1,1,0,1,0,0
Function,jq_next(jq_state *),execute-pre.c,24,0,0,61,11331,4,107,60,114,63,931,922,5,919,0
Function,"jq_parse_library(struct locfile *,block *)",parser-pre.c,6,0,0,6,3,0,4,4,4,3,2,2,1,2,0
Function,"jq_parse(struct locfile *,block *)",parser-pre.c,7,0,0,9,2,0,2,2,2,1,0,0,1,0,0
Function,jq_realpath(jv),util-pre.c,3,0,0,8,4,1,3,3,3,1,1,0,1,0,0
Function,"jq_report_error(jq_state *,jv)",execute-pre.c,8,0,0,2,1,0,2,2,2,1,0,0,0,0,0
Static Function,jq_reset(jq_state *),execute-pre.c,13,0,0,12,4,1,6,6,6,1,0,0,1,0,0
Function,"jq_set_attr(jq_state *,jv,jv)",execute-pre.c,6,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_attrs(jq_state *,jv)",execute-pre.c,3,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,jq_set_colors(const char *),jv_print-pre.c,5,0,0,9,19,1,8,8,9,5,7,7,2,7,0
Function,"jq_set_debug_cb(jq_state *,jq_msg_cb,void *)",execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_error_cb(jq_state *,jq_msg_cb,void *)",execute-pre.c,4,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_set_input_cb(jq_state *,jq_input_cb,void *)",execute-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_set_nomem_handler(jq_state *,void (*)(void *),void *)",execute-pre.c,2,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_start(jq_state *,jv,int)",execute-pre.c,9,0,0,11,1,0,1,1,1,1,0,0,0,0,0
Function,jq_teardown(jq_state **),execute-pre.c,5,0,0,6,2,0,2,2,2,1,1,0,1,0,0
Function,"jq_testsuite(jv,int,int,char *[])",jq_test-pre.c,6,0,0,6,3,0,3,3,3,3,2,2,2,2,0
Function,"jq_util_input_add_input(jq_util_input_state *,const char *)",util-pre.c,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,jq_util_input_errors(jq_util_input_state *),util-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_util_input_free(jq_util_input_state **),util-pre.c,7,0,0,5,5,1,4,4,4,1,1,0,1,0,0
Function,jq_util_input_get_current_filename(jq_state *),util-pre.c,3,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,jq_util_input_get_current_line(jq_state *),util-pre.c,3,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,jq_util_input_get_position(jq_state *),util-pre.c,4,0,0,8,3,0,4,4,4,3,2,2,1,2,0
Function,"jq_util_input_init(jq_util_msg_cb,void *)",util-pre.c,4,0,0,16,2,0,2,2,2,1,0,0,1,0,0
Function,"jq_util_input_next_input_cb(jq_state *,void *)",util-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jq_util_input_next_input(jq_util_input_state *),util-pre.c,11,0,0,18,160,2,17,17,26,10,22,22,4,22,0
Static Function,jq_util_input_read_more(jq_util_input_state *),util-pre.c,15,0,0,28,14825,4,24,24,44,1,6,0,5,0,1
Function,"jq_util_input_set_parser(jq_util_input_state *,jv_parser *,int)",util-pre.c,5,0,0,8,3,0,4,4,5,1,2,0,1,0,0
Function,"jq_yy_create_buffer(FILE *,int,yyscan_t)",lexer-pre.c,7,0,0,7,3,0,3,3,3,3,2,2,1,2,0
Function,"jq_yy_delete_buffer(YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,9,0,0,2,5,1,5,5,5,1,1,0,1,0,0
Function,"jq_yy_flush_buffer(YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,6,0,0,6,3,0,4,4,4,1,1,0,1,0,0
Static Function,"jq_yy_init_buffer(YY_BUFFER_STATE,FILE *,yyscan_t)",lexer-pre.c,7,0,0,9,2,0,4,4,4,1,0,0,1,0,0
Static Function,jq_yy_load_buffer_state(yyscan_t),lexer-pre.c,13,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yy_scan_buffer(char *,yy_size_t,yyscan_t)",lexer-pre.c,5,0,0,14,3,0,3,3,5,3,2,2,1,2,0
Function,"jq_yy_scan_bytes(const char *,yy_size_t,yyscan_t)",lexer-pre.c,5,0,0,5,5,1,4,4,4,3,2,2,1,2,0
Function,"jq_yy_scan_string(const char *,yyscan_t)",lexer-pre.c,2,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yy_switch_to_buffer(YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,8,0,0,7,3,0,5,5,5,1,1,0,1,0,0
Function,"jq_yyalloc(size_t,void *)",lexer-pre.c,8,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jq_yyensure_buffer_stack(yyscan_t),lexer-pre.c,8,0,0,7,5,1,5,5,5,5,5,5,2,5,0
Function,"jq_yyfree(void *,void *)",lexer-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_column(yyscan_t),lexer-pre.c,4,0,0,1,2,0,3,3,3,1,1,0,1,0,0
Function,jq_yyget_debug(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_extra(yyscan_t),lexer-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_in(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_leng(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_lineno(yyscan_t),lexer-pre.c,4,0,0,1,2,0,3,3,3,1,1,0,1,0,0
Function,jq_yyget_lloc(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_lval(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_out(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yyget_text(yyscan_t),lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jq_yylex_destroy(yyscan_t),lexer-pre.c,5,0,0,7,2,0,4,4,4,1,0,0,1,0,0
Function,"jq_yylex_init_extra(int,yyscan_t *)",lexer-pre.c,3,0,0,7,3,0,3,3,3,3,2,2,1,2,0
Function,jq_yylex_init(yyscan_t *),lexer-pre.c,1,0,0,6,3,0,3,3,3,3,2,2,1,2,0
Function,"jq_yylex(YYSTYPE *,location *,yyscan_t)",lexer-pre.c,33,0,0,43,14093,4,129,70,129,61,1816,1816,6,1816,0
Function,jq_yypop_buffer_state(yyscan_t),lexer-pre.c,4,0,0,5,5,1,7,7,7,1,1,0,1,0,0
Function,"jq_yypush_buffer_state(YY_BUFFER_STATE,yyscan_t)",lexer-pre.c,7,0,0,8,5,1,6,6,6,1,1,0,1,0,0
Function,"jq_yyrealloc(void *,size_t,void *)",lexer-pre.c,5,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyrestart(FILE *,yyscan_t)",lexer-pre.c,7,0,0,5,2,0,4,4,4,1,0,0,1,0,0
Function,"jq_yyset_column(int,yyscan_t)",lexer-pre.c,4,0,0,3,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyset_debug(int,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_extra(int,yyscan_t)",lexer-pre.c,4,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_in(FILE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_lineno(int,yyscan_t)",lexer-pre.c,4,0,0,3,2,0,3,3,3,1,1,0,1,0,0
Function,"jq_yyset_lloc(location *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_lval(YYSTYPE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jq_yyset_out(FILE *,yyscan_t)",lexer-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_append(jv,jv)",jv-pre.c,38,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_concat(jv,jv)",jv-pre.c,5,0,0,8,3,0,6,6,6,1,0,0,2,0,0
Function,"jv_array_contains(jv,jv)",jv-pre.c,3,0,0,6,10,1,9,9,9,7,4,4,5,4,0
Function,"jv_array_get(jv,int)",jv-pre.c,35,0,0,7,2,0,3,3,3,1,1,0,1,0,0
Function,"jv_array_indexes(jv,jv)",jv-pre.c,3,0,0,9,12,1,10,10,14,1,1,0,5,0,0
Function,jv_array_length(jv),jv-pre.c,41,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_array_set(jv,int,jv)",jv-pre.c,11,0,0,8,4,1,4,4,4,1,1,0,1,0,0
Function,jv_array_sized(int),jv-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_array_slice(jv,int,int)",jv-pre.c,13,0,0,4,1,0,2,2,2,1,0,0,0,0,0
Function,jv_array(),jv-pre.c,38,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_basename(jv),linker-pre.c,2,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,jv_bool(int),jv-pre.c,8,0,0,1,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_cmp(jv,jv)",jv_aux-pre.c,5,0,0,13,17,1,21,15,23,13,19,18,5,15,0
Function,"jv_contains(jv,jv)",jv-pre.c,5,0,0,9,5,1,5,5,5,1,4,0,1,0,0
Function,jv_copy(jv),jv-pre.c,115,0,0,3,2,0,2,2,6,1,0,0,1,0,0
Function,"jv_delpaths(jv,jv)",jv_aux-pre.c,3,0,0,13,11,1,8,8,8,7,8,8,3,8,0
Static Function,"jv_dels(jv,jv)",jv_aux-pre.c,3,0,0,17,1070,3,29,29,32,18,27,27,5,25,0
Function,"jv_dump_string_trunc(jv,char *,size_t)",jv_print-pre.c,7,0,0,7,2,0,2,2,3,1,0,0,1,0,0
Function,"jv_dump_string(jv,int)",jv_print-pre.c,10,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_dump_term(struct dtoa_context *,jv,int,int,FILE *,jv *)",jv_print-pre.c,10,0,0,24,395648,6,53,46,54,19,48,43,6,41,0
Function,"jv_dump(jv,int)",jv_print-pre.c,7,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_dumpf(jv,FILE *,int)",jv_print-pre.c,8,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_equal(jv,jv)",jv-pre.c,18,0,0,7,7,1,7,5,9,1,9,0,2,0,0
Function,jv_false(),jv-pre.c,15,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jv_free(jv),jv-pre.c,216,0,0,5,5,1,5,5,5,1,3,0,1,0,0
Function,jv_get_kind(jv),jv-pre.c,233,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jv_get_refcnt(jv),jv-pre.c,8,0,0,2,2,0,4,2,4,1,1,0,1,0,0
Function,"jv_get(jv,jv)",jv_aux-pre.c,6,0,0,20,15,1,14,14,23,1,10,0,3,0,0
Function,"jv_getpath(jv,jv)",jv_aux-pre.c,3,0,0,11,4,1,4,4,4,4,3,3,1,3,0
Function,"jv_group(jv,jv)",jv_aux-pre.c,5,0,0,11,4,1,7,7,7,1,1,0,3,0,0
Function,"jv_has(jv,jv)",jv_aux-pre.c,3,0,0,13,4,1,6,6,8,1,3,0,1,0,0
Function,"jv_identical(jv,jv)",jv-pre.c,10,0,0,4,4,1,6,3,8,1,4,0,2,0,0
Function,jv_invalid_get_msg(jv),jv-pre.c,17,0,0,6,2,0,3,3,3,1,1,0,1,0,0
Function,jv_invalid_has_msg(jv),jv-pre.c,10,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,jv_invalid_with_msg(jv),jv-pre.c,38,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Function,jv_invalid(),jv-pre.c,25,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jv_is_integer(jv),jv-pre.c,2,0,0,3,3,0,3,3,5,3,2,2,1,2,0
Static Function,jv_is_valid(jv),jv_file-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),locfile-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv_print-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),main-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),builtin-pre.c,5,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jq_test-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),execute-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),linker-pre.c,7,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv_alloc-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv_parse-pre.c,9,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),compile-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),lexer-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),util-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),bytecode-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv_dtoa-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),jv_aux-pre.c,8,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,jv_is_valid(jv),parser-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_keys_unsorted(jv),jv_aux-pre.c,3,0,0,13,4,1,5,5,5,1,1,0,2,0,0
Function,jv_keys(jv),jv_aux-pre.c,5,0,0,21,9,1,9,9,10,3,2,2,3,2,0
Function,jv_kind_name(jv_kind),jv-pre.c,11,0,0,2,9,1,10,3,11,1,36,0,1,0,0
Function,"jv_load_file(const char *,int)",jv_file-pre.c,7,0,0,26,171,2,13,13,19,9,10,10,3,9,0
Function,jv_mem_alloc_unguarded(size_t),jv_alloc-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_mem_alloc(size_t),jv_alloc-pre.c,17,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,"jv_mem_calloc_unguarded(size_t,size_t)",jv_alloc-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_mem_calloc(size_t,size_t)",jv_alloc-pre.c,8,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,jv_mem_free(void *),jv_alloc-pre.c,22,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",locfile-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv_print-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",main-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",builtin-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",execute-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",linker-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv_alloc-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv_parse-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",compile-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",lexer-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",util-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",bytecode-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv_dtoa-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",jv_aux-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Static Function,"jv_mem_invalidate(void *,size_t)",parser-pre.c,3,0,0,0,2,0,2,2,2,1,0,0,1,0,0
Function,"jv_mem_realloc(void *,size_t)",jv_alloc-pre.c,8,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,jv_mem_strdup_unguarded(const char *),jv_alloc-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_mem_strdup(const char *),jv_alloc-pre.c,2,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,jv_mem_uninit_setup(),jv_alloc-pre.c,0,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_nomem_handler(jv_nomem_handler_f,void *)",jv_alloc-pre.c,5,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_null(),jv-pre.c,27,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,jv_number_value(jv),jv-pre.c,96,0,0,3,1,0,2,2,2,1,0,0,0,0,0
Function,jv_number(double),jv-pre.c,93,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_object_contains(jv,jv)",jv-pre.c,3,0,0,12,4,1,7,7,7,4,2,2,3,2,0
Function,"jv_object_delete(jv,jv)",jv-pre.c,4,0,0,5,1,0,3,3,3,1,0,0,0,0,0
Function,"jv_object_get(jv,jv)",jv-pre.c,16,0,0,7,2,0,4,4,4,1,1,0,1,0,0
Function,"jv_object_has(jv,jv)",jv-pre.c,4,0,0,5,1,0,4,4,4,1,0,0,0,0,0
Function,"jv_object_iter_key(jv,int)",jv-pre.c,11,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_object_iter_next(jv,int)",jv-pre.c,12,0,0,5,2,0,6,6,6,3,2,2,2,2,0
Function,"jv_object_iter_valid(jv,int)",jv-pre.c,9,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_object_iter_value(jv,int)",jv-pre.c,10,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,jv_object_iter(jv),jv-pre.c,9,0,0,4,1,0,2,2,2,1,0,0,0,0,0
Function,jv_object_length(jv),jv-pre.c,6,0,0,5,1,0,2,2,2,1,0,0,0,0,0
Function,"jv_object_merge_recursive(jv,jv)",jv-pre.c,3,0,0,13,4,1,7,7,9,1,1,0,3,0,0
Function,"jv_object_merge(jv,jv)",jv-pre.c,4,0,0,10,3,0,5,5,5,1,0,0,2,0,0
Function,"jv_object_set(jv,jv,jv)",jv-pre.c,23,0,0,5,1,0,3,3,3,1,0,0,0,0,0
Function,jv_object(),jv-pre.c,21,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"jv_parse_sized(const char *,int)",jv_parse-pre.c,6,0,0,14,10,1,6,6,7,1,4,0,2,0,0
Function,jv_parse(const char *),jv_parse-pre.c,5,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,jv_parser_free(struct jv_parser *),jv_parse-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,jv_parser_new(int),jv_parse-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,jv_parser_next(struct jv_parser *),jv_parse-pre.c,20,0,0,25,161,2,23,23,32,17,18,18,3,16,1
Function,jv_parser_remaining(struct jv_parser *),jv_parse-pre.c,5,0,0,1,2,0,2,2,2,1,1,0,1,0,0
Function,"jv_parser_set_buf(struct jv_parser *,const char *,int,int)",jv_parse-pre.c,12,0,0,7,4,1,5,5,8,1,2,0,3,0,1
